id,name,latitude,longitude,address,hash_tags,unique_page
1510,Open until 3 am,45.40438,-74.036402,2555 Rue Dutrisac,Bar,https://www.restomontreal.ca/resto/le-b-resto-bar-vaudreuil-dorion/17236/en/
1511,Opens Tomorrow at 11 am,46.352988,-72.58053,3548 Boulevard des Forges,"Korean,Fried Chicken,Comfort Food",https://www.restomontreal.ca/resto/chicken-plus-trois-rivieres/17444/en/
1512,Open until 3 am,45.57954,-73.581818,5369 Rue Jean-Talon E,Café,https://www.restomontreal.ca/resto/cafe-allegria-2000-anjou-st-leonard/387/en/
1513,Opens Tomorrow at 11 am,45.507266,-73.661515,2320 Chemin Lucerne,"Latin American,Comfort Food,Sandwiches",https://www.restomontreal.ca/resto/barburrito-town-of-mont-royal/17052/en/
1514,Opens Tomorrow at 6 am,46.065974,-73.420469,603 Boulevard Barrette,"Comfort Food,Breakfast",https://www.restomontreal.ca/resto/letoile-131-notre-dame-des-prairies/5459/en/
1515,Culinary pearl located in the heart of Montreal,45.501069,-73.559587,501 Rue Mcgill,"Grilled Cheese,Poutine,Salads,Burgers,Chicken Wings",https://www.restomontreal.ca/resto/bonsoir-mon-coco-old-montreal/18331/en/
1516,Open until 10 pm,45.890475,-74.151455,224 Chemin du Lac-Millette,Pizza,https://www.restomontreal.ca/resto/pizzeria-no-900-saint-sauveur/14013/en/
1517,Opens Tomorrow at 8 am,45.460624,-73.567456,4327 Rue Wellington,"Café,Pastries,Sandwiches",https://www.restomontreal.ca/resto/cafe-saint-henri-verdun/16815/en/
1518,Opens Tomorrow at 6 am,45.537078,-73.468843,2261 Boulevard Roland Therrien,"Breakfast,Crêpes",https://www.restomontreal.ca/resto/chez-cora-longueuil/4053/en/
1519,Open until 10 pm,45.481169,-73.863113,15450 Boulevard de Pierrefonds,"Lebanese,Sandwiches,Grill,Vegetarian,Syrian",https://www.restomontreal.ca/resto/jasmine-al-sham-pierrefonds-roxboro/15315/en/
1520,Opens Tomorrow at 8 am,45.203244,-72.746956,511 Rue du Sud,"Bakery,Pastries,Desserts & Sweets,Café",https://www.restomontreal.ca/resto/boulangerie-la-mie-bretonne-cowansville/17425/en/
1521,,45.521062,-73.6107,1231 Avenue Lajoie,"Pasta,Seafood/Fish",https://www.restomontreal.ca/resto/alma-montreal-outremont/12414/en/
1522,Open until 2 am,45.503202,-73.556388,436 Rue St-Francois Xavier,"Latin American,Casse-Croute (Snack Bar),Bar",https://www.restomontreal.ca/resto/clandestino-old-montreal/17668/en/
1523,Opens Tomorrow at 9 am,45.51057,-73.811006,10500 Boulevard Gouin O.,Seafood/Fish,https://www.restomontreal.ca/resto/la-table-du-pecheur-pierrefonds-roxboro/11432/en/
1524,,45.503614,-73.554146,351 Place Royale,"Seafood/Fish,Mediterranean,Tapas,Grill,Tartare,Gluten-free Options",https://www.restomontreal.ca/resto/seasalt-old-montreal/11266/en/
1525,Open until 2 am,45.266249,-72.155549,12 Rue Merry S.,"Pub Food,Sandwiches",https://www.restomontreal.ca/resto/microbrasserie-la-memphre-magog/2355/en/
1526,Open until 11 pm,45.495435,-73.500601,1000 Avenue Victoria,"Italian,French,Pasta,Tartare",https://www.restomontreal.ca/resto/pasta-e-vino-saint-lambert/3716/en/
1527,Downtown,45.497388,-73.575247,1340 Rue Ste-Catherine O,"Grill,Sandwiches,Salads",https://www.restomontreal.ca/s/?restaurants=downtown-montreal&d=8&lang=en
1528,Open until 10 pm,45.466863,-74.110707,442 Rue St-Michel,"Pizza,Comfort Food,Breakfast",https://www.restomontreal.ca/resto/mas-pizza-joint-and-saloon-oka/18902/en/
1529,Open until 11 pm,45.542557,-73.6683,414 Rue Fleury O,"Pizza,Pasta,Sandwiches,Salads",https://www.restomontreal.ca/resto/lartizan-sigali-pizza-ahuntsic-cartierville/12056/en/
1530,Opens Tomorrow at 11 am,45.552238,-73.759675,3873A Boulevard St-Martin O,"Asian,Japanese,Hawaiian,Vegetarian,Sushi,Poke Bowl",https://www.restomontreal.ca/resto/sushi-sama-chomedey/15445/en/
1531,Opens Tomorrow at 11 am,45.557544,-73.76804,2204 Boulevard Curé-Labelle,"Armenian,Mediterranean,Vegetarian,Sandwiches,Healthy,Market",https://www.restomontreal.ca/resto/manti-chomedey/13414/en/
1532,Open until 1 am,45.496581,-73.427028,"3380, Mtée St-Hubert",Pizza,https://www.restomontreal.ca/resto/champion-2-pour-1-pizza-saint-hubert/7155/en/
1533,Opens Tomorrow at 4 pm,45.535331,-73.496317,886 Chemin de Chambly,"Sushi,Japanese",https://www.restomontreal.ca/resto/sushi-express-fantasia-longueuil/5497/en/
1534,Open until 11:30 pm,45.508539,-73.55959,26 Rue de la Gauchetière E,"BBQ,Grill,Soups,Chinese",https://www.restomontreal.ca/resto/kyoto-yaki-chinatown/19095/en/
1535,Opens Tuesday at 9 am,45.523258,-73.601507,217 Rue Saint-Viateur O,Café,https://www.restomontreal.ca/resto/rio-brazilian-coffee-mile-end/18371/en/
1536,Opens Tomorrow at 5 am,45.236629,-74.1216,556 Chemin Larocque,"Breakfast,Crêpes,Sandwiches,Café",https://www.restomontreal.ca/resto/olarock-shaughnessy-village/18254/en/
1537,Opens Tomorrow at 4 pm,45.513825,-73.647464,1970 Boulevard Graham,"Portuguese,Grill,Sandwiches,Seafood/Fish",https://www.restomontreal.ca/resto/galo-town-of-mont-royal/5660/en/
1538,Open until 2 am,45.510435,-73.686685,1814 Boulevard de la Côte-Vertu,"International,Fusion,Lebanese",https://www.restomontreal.ca/resto/district-961-ville-saint-laurent/13181/en/
1539,,45.501967,-73.511151,38 Rue Green,"Market,Creative,Charcuterie,Buvette",https://www.restomontreal.ca/resto/saucette-caviste-buvette-de-quartier-saint-lambert/17883/en/
1540,Open until 1 am,45.540173,-73.749605,3958 Boulevard Notre Dame,"Burgers,Salads,Sandwiches",https://www.restomontreal.ca/resto/salon-cyan-chomedey/19134/en/
1541,Open until 10 pm,45.447517,-73.286257,1670 Avenue Bourgogne,"BBQ,American,Burgers,Steakhouse,Tartare,Comfort Food",https://www.restomontreal.ca/resto/la-cochonne-rit-chambly/6487/en/
1542,Open until 1 am,45.428645,-73.827193,322 Chemin du Bord du Lac,"Irish,Grill,Fish & Chips,Salads,Chicken Wings",https://www.restomontreal.ca/resto/ye-olde-orchard-pub-grill-pointe-claire/4480/en/
1543,Open until 10 pm,45.721514,-73.492418,70 Rue Émile-Despins,"BBQ,Grill,Fish & Chips,Pub Food,Poutine,American",https://www.restomontreal.ca/resto/barbie-s-resto-bar-grill-charlemagne/15578/en/
1544,Open until 1 am,45.532607,-73.656014,9254 Boulevard de l'Acadie,"Ice Cream,Crêpes,Desserts & Sweets",https://www.restomontreal.ca/resto/antabli-ahuntsic-cartierville/5215/en/
1545,Opens Tomorrow at 1 pm,45.577231,-73.808379,3476 Boulevard Dagenais O,"Haitian,Caribbean,Fried Chicken,Fusion",https://www.restomontreal.ca/resto/bistro-jaybi-fabreville/14789/en/
1546,Opens Tomorrow at 8 am,45.520322,-73.574909,3967 Rue Saint-Denis,"Café,Deli",https://www.restomontreal.ca/resto/brulerie-st-denis-le-plateau/206/en/
1547,"Bistro, café, lounge italien,dans une ambiance chaleureuse​Authentiques pizza, pâtes etplats italiens cuisinéssur place au goût della nonna.",45.716971,-73.656014,1724 Chemin Gascon,"Pizza,Italian,Salads,Pasta,Grill",https://www.restomontreal.ca/resto/bistro-amore-piazza-25-64-terrebonne-lachenaie/16026/en/
1548,Opens Tomorrow at 11 am,45.741566,-73.449054,48 Boulevard Brien,Sushi,https://www.restomontreal.ca/resto/sushi-itachou-repentigny/19812/en/
1549,Opens Tomorrow at 11 am,45.768121,-73.816729,505 Boulevard Ste-Anne,"Burgers,Deli,Pizza",https://www.restomontreal.ca/resto/monsieur-burger-sainte-anne-des-plaines/5499/en/
1550,Opens Tomorrow at 2 pm,45.482045,-73.630423,5410 Chemin Queen Mary,"Sushi,Japanese",https://www.restomontreal.ca/resto/wasabi-sushi-notre-dame-de-grace-ndg/2231/en/
1551,Open until 11 pm,46.518997,-72.743476,2475 105e Avenue,"Pizza,Breakfast",https://www.restomontreal.ca/resto/pizzeria-stratos-shawinigan/20100/en/
1552,Open until 3 am,45.555747,-73.668212,589 Boulevard Henri-Bourassa E,Pub Food,https://www.restomontreal.ca/resto/bar-lajeunesse-ahuntsic-cartierville/5231/en/
1553,Open until 10 pm,45.38401,-74.010556,123 Rue Dumont,Vietnamese,https://www.restomontreal.ca/resto/chez-lam-vaudreuil-dorion/5037/en/
1554,Victoriaville,46.0020418,-72.088788,1210 Rue Principale,"Pizza,Sandwiches,Burgers,Comfort Food",https://www.restomontreal.ca/s/?restaurants=victoriaville-victoriaville&d=179&lang=en
1555,Open until 11 pm,45.547107,-73.642118,8899 Rue Berri,"Sandwiches,Burgers,Poutine,Fried Chicken,Salads,Comfort Food",https://www.restomontreal.ca/resto/restaurant-tasty-ahuntsic-cartierville/14293/en/
1556,Opens Tomorrow at 10 am,45.500738,-73.556049,363 Place D'Youville,"Deli,Sandwiches,Italian,Breakfast",https://www.restomontreal.ca/resto/bello-old-montreal/6976/en/
1557,Opens Tomorrow at 11:30 am,45.422033,-73.486688,50 Boulevard Taschereau,"Chinese,Asian,Dumplings",https://www.restomontreal.ca/resto/1930-shanghai-la-prairie/14111/en/
1558,Opens Monday at 8 am,45.572818,-73.759678,3095 Route Laval O,"Bistro,Healthy,Breakfast,Gluten-free Options",https://www.restomontreal.ca/resto/bistro-3095-chomedey/13777/en/
1559,Open until 3 am,45.497911,-73.576891,1455 Rue Crescent,"American,Canadian,Grill,Pub Food,Salads,Fish & Chips",https://www.restomontreal.ca/resto/winnies-bar-restaurant-downtown/803/en/
1560,Opens Tomorrow at 8 am,45.487789,-73.59131,1377 Avenue Greene,"Bistro,Breakfast,Sandwiches",https://www.restomontreal.ca/resto/chez-nick-westmount/5945/en/
1561,Open until 11:30 pm,45.515432,-73.558901,705 Rue Ste-Catherine O,"Vietnamese,Asian",https://www.restomontreal.ca/resto/le-red-tiger-downtown/13634/en/
1562,Open until 3 am,45.509636,-73.57099,245 Rue Sherbrooke O,"Pub Food,Sandwiches,Bar",https://www.restomontreal.ca/resto/benelux-brasserie-artisanale-downtown/3590/en/
1563,Cinema featuring a sleek cafe-bar & a curated selection of art films shown in a compact theater.,45.523419,-73.593887,5150 Boulevard St-Laurent,"Café,Salads,Vegetarian,Desserts & Sweets",https://www.restomontreal.ca/resto/cinema-moderne-mile-end/12760/en/
1564,,45.55151,-74.028147,2007 Chemin principal,"Bistro,French,Contemporary/Modern,Fusion",https://www.restomontreal.ca/resto/la-bullerie-saint-joseph-du-lac/12623/en/
1565,Opens Tomorrow at 6 am,45.573276,-73.481466,2110 Boulevard Marie-Victorin,"Breakfast,Sandwiches,Poutine,Smoked Meat",https://www.restomontreal.ca/resto/restaurant-chez-andre-longueuil/19672/en/
1566,Opens Tomorrow at 12 pm,45.384743,-73.995264,101 Boulevard Cardinal Léger,"Pizza,Chicken Wings,Poutine,Fried Chicken,Sandwiches,Burgers",https://www.restomontreal.ca/resto/pizza-sparta-pincourt/15069/en/
1567,Open until 3 am,45.552599,-73.533247,4471 Rue Sainte-Catherine E,Bar,https://www.restomontreal.ca/resto/bar-lescale-downtown/19379/en/
1568,Opens Tomorrow at 7 am,45.717157,-73.654922,1735 Chemin Gascon,"Breakfast,Crêpes,Café,Juice Bar & Smoothies,Sandwiches",https://www.restomontreal.ca/resto/tout-en-noeuf-vieux-terrebonne/18754/en/
1569,Opens Tomorrow at 8:30 am,45.523347,-73.59303,5115 Boulevard St-Laurent,Breakfast,https://www.restomontreal.ca/resto/tsak-tsak-le-plateau/5924/en/
1570,Opens Tomorrow at 8 am,48.105648,-77.806984,1500 Chemin Sullivan,"Comfort Food,Sandwiches,Poutine,Breakfast,Pastries",https://www.restomontreal.ca/resto/resto-du-coin-val-d-or/17506/en/
1571,Open until 3 am,46.36275,-72.594052,5248 Boulevard des Forges,"Pizza,Poutine,Chicken Wings,Comfort Food,American",https://www.restomontreal.ca/resto/pizza-salvatore-trois-rivieres/19571/en/
1572,Opens Tomorrow at 7 am,45.568433,-73.886379,145 Rue St-Laurent,"Breakfast,Comfort Food",https://www.restomontreal.ca/resto/restaurant-le-saint-laurent-saint-eustache/5536/en/
1573,Open until 10 pm,45.593115,-73.583292,6313 Rue Jarry E,Italian,https://www.restomontreal.ca/resto/di-menna-anjou-st-leonard/1790/en/
1574,Open until Midnight,45.497079,-73.580795,1490 Rue Sherbrooke O,"Steakhouse,Grill,Tartare",https://www.restomontreal.ca/resto/sel-noir-steakhouse-downtown/17227/en/
1575,Opens Tomorrow at 7 am,45.520511,-73.317994,2130 Boulevard de Boucherville,"Café,Bistro,Desserts & Sweets,Breakfast,Pastries",https://www.restomontreal.ca/resto/pains-et-saveurs-saint-bruno/6981/en/
1576,Open until Midnight,45.608185,-73.616788,6047 Boulevard Henri-Bourassa E,"Mexican,Sandwiches,Comfort Food,Burgers,Poutine,French",https://www.restomontreal.ca/resto/french-takos-montreal-north/13846/en/
1577,Opens Tomorrow at 11 am,45.868,-73.73219,14285 Route 158,"Burgers,Poutine,Pub Food,Casse-Croute (Snack Bar)",https://www.restomontreal.ca/resto/casse-croute-de-la-riviere-du-nord-mirabel/12586/en/
1578,Open until 11 pm,45.724273,-73.503146,1200 Rue Yves-Blais,"Café,Desserts & Sweets",https://www.restomontreal.ca/resto/ceramic-cafe-terrebonne-lachenaie/17152/en/
1579,,45.530992,-73.607793,59 Rue Beaubien E,Breakfast,https://www.restomontreal.ca/resto/le-vieux-velo-little-italy/6536/en/
1580,Opens Tomorrow at 8 am,45.310811,-73.266618,400 Boulevard du Séminaire N,"Asian,Sushi",https://www.restomontreal.ca/resto/katsura-st-jean-sur-richelieu/16083/en/
1581,Open until 11 pm,48.101435,-77.810809,1608 3e Avenue,"Pizza,Comfort Food,Steakhouse,Pasta,Sandwiches",https://www.restomontreal.ca/resto/pizza-bella-val-d-or/17496/en/
1582,Open until 10 pm,45.455588,-73.442051,6705 Boulevard Chevrier,"Pizza,Comfort Food,Burgers",https://www.restomontreal.ca/resto/pizza-avenue-brossard/17126/en/
1583,Opens Tomorrow at 4:30 pm,45.194135,-74.178954,559 Rue Hébert,"Seafood/Fish,Grill,Pasta,Salads",https://www.restomontreal.ca/resto/la-marine-marchande-co-salaberry-de-valleyfield/18862/en/
1584,Opens Tomorrow at 5 pm,45.556508,-73.594899,3181 Rue Belanger,"Vietnamese,Asian",https://www.restomontreal.ca/resto/bistro-gia-dinh-villeray-saint-michel/3359/en/
1585,Downtown,45.502876,-73.571568,705 Rue Ste-Catherine O,"Spanish,Tapas,Seafood/Fish",https://www.restomontreal.ca/s/?restaurants=downtown-montreal&d=8&lang=en
1586,Opens Tomorrow at 12 pm,45.5805,-73.581042,5444 Rue Jean-Talon E,"Chinese,Szechuan,Thai",https://www.restomontreal.ca/resto/dragon-magnifique-anjou-st-leonard/4410/en/
1587,Opens Tuesday at 12 pm,46.061557,-73.419337,557 route Barette Suite E,Bar,https://www.restomontreal.ca/resto/maltstrom-microbrasserie-notre-dame-des-prairies/19937/en/
1588,Open until 10 pm,45.548854,-73.714203,437 Boulevard Cartier O.,"Pizza,Sandwiches,Poutine,Breakfast",https://www.restomontreal.ca/resto/ciel-bleu-laval-des-rapides/7440/en/
1589,Opens Tuesday at 11 am,45.480269,-73.579518,3502 Rue Notre-Dame O.,Sushi,https://www.restomontreal.ca/resto/eko-sushi-saint-henri/10552/en/
1590,Open until 3 am,46.341835,-72.542425,317 Rue des Forges,"Pub Food,Regional,Tapas,Comfort Food,Sandwiches,Pasta",https://www.restomontreal.ca/resto/le-bureau-de-poste-trois-rivieres/11147/en/
1591,Open until 3 am,45.454115,-73.59464,6445 Boulevard Monk,"Mexican,Latin American",https://www.restomontreal.ca/resto/taco-margarita-ville-emard/18178/en/
1592,Opens Tomorrow at 4 pm,46.043897,-73.714926,3153 7e Avenue,"Pizza,Desserts & Sweets",https://www.restomontreal.ca/resto/waldo-peppers-rawdon/15938/en/
1593,Open until 11 pm,45.501013,-73.555995,351 Place d'Youville,"Greek,Grill",https://www.restomontreal.ca/resto/tzatzi-qui-old-montreal/16763/en/
1594,Opens Tomorrow at 6 am,45.768417,-73.703223,5500 Rue Rodrigue,"Breakfast,Salads,Sandwiches",https://www.restomontreal.ca/resto/chez-celine-terrebonne-lachenaie/20090/en/
1595,Opens Tomorrow at 3 pm,45.675617,-73.883299,1036 Boulevard Cure-Labelle,"Sushi,Japanese",https://www.restomontreal.ca/resto/sushi-wok-blainville/3421/en/
1596,Open until 10 pm,45.678057,-73.908821,1323 Boulevard Michèle-Bohec,"Pizza,Italian,Pasta,Tapas",https://www.restomontreal.ca/resto/industria-pizzeria-bar-blainville/12944/en/
1597,Open until 3 am,45.598614,-73.590528,8593 Boulevard Langelier,"Pizza,Sandwiches,Burgers,Salads,Café",https://www.restomontreal.ca/resto/cafe-gervasi-anjou-st-leonard/16002/en/
1598,Open until 10 pm,45.398528,-71.911115,1410 Rue King O,"Creative,BBQ,Burgers,Salads",https://www.restomontreal.ca/resto/sanglier-dore-sherbrooke/19554/en/
1599,Opens Tomorrow at 11 am,45.502319,-73.556116,423 Rue St-Nicolas,"Salads,Juice Bar & Smoothies,Healthy,Gluten-free Options",https://www.restomontreal.ca/resto/mandy-s-old-montreal/11300/en/
1600,Opens Tomorrow at 7 am,46.005737,-74.213567,6920 Boulevard Labelle,"Café,Pastries",https://www.restomontreal.ca/resto/brulerie-onirique-val-morin/19715/en/
1601,Opens Tomorrow at 4:30 pm,45.761716,-73.423747,20 Rue Valmont,Chinese,https://www.restomontreal.ca/resto/maison-lim-repentigny/5570/en/
1602,Opens Tomorrow at 11 am,45.616511,-73.741614,4680 Boulevard des Laurentides,"Burgers,Poutine",https://www.restomontreal.ca/resto/dic-anns-vimont/14189/en/
1603,,45.502272,-73.569779,733 Rue Cathcart,"Korean,Grill,Vegetarian",https://www.restomontreal.ca/resto/atti-express-downtown/18144/en/
1604,"Corner café with homemade pastries, Montréal bagels, sandwiches and more",45.519443,-73.577339,251 Avenue Duluth E,"Café,Sandwiches,Pastries",https://www.restomontreal.ca/resto/cafe-iso-le-plateau/15852/en/
1605,Open until 10 pm,45.411017,-73.494599,650 Boulevard Taschereau,"Rotisserie,BBQ",https://www.restomontreal.ca/resto/rotisserie-benny-la-prairie/16823/en/
1606,Open until 2 am,45.497754,-73.578505,2055 Rue Bishop,"Fried Chicken,Comfort Food,Poutine,Sandwiches",https://www.restomontreal.ca/resto/opoulet-downtown/18717/en/
1607,Opens Tomorrow at 9 am,45.755632,-73.789743,"427, 5e Avenue",Sugar Shack,https://www.restomontreal.ca/resto/cabane-a-sucre-d-amours-sainte-anne-des-plaines/10582/en/
1608,Open until 10 pm,45.58232,-73.572697,5840 Rue Bélanger E,"Portuguese,Grill,BBQ,Rotisserie",https://www.restomontreal.ca/resto/restaurant-luso-anjou-st-leonard/12083/en/
1609,Opens Tomorrow at 11 am,45.442843,-73.254598,505 Boulevard Richelieu,"Pizza,Pasta,Poutine,Sandwiches",https://www.restomontreal.ca/resto/pizzeria-pepe-super-choix-richelieu/16062/en/
1610,Opens Tomorrow at 11 am,45.457858,-73.750895,975 Boulevard Romeo Vachon N,"BBQ,Rotisserie,Sandwiches,Salads",https://www.restomontreal.ca/resto/st-hubert-express-dorval/17639/en/
1611,Opens Tomorrow at 11 am,45.398834,-71.921006,1905 Rue King O,"Fried Chicken,Sandwiches,Poutine,Comfort Food",https://www.restomontreal.ca/resto/chicking-sherbrooke/19501/en/
1612,Opens Tomorrow at 9:30 am,45.49993,-73.574818,1440 Rue Stanley,Café,https://www.restomontreal.ca/resto/cafe-c-c-downtown/399/en/
1613,Opens Tomorrow at 7 am,45.372983,-71.66632,444 route 108,"Soups,Sandwiches,Poutine,Pizza,Burgers,Grill",https://www.restomontreal.ca/resto/resto-108-/16438/en/
1614,,45.294389,-72.218728,3159 Rue Principale O,"French,Tartare",https://www.restomontreal.ca/resto/comme-chez-soi-magog/5691/en/
1615,Open until 1 am,45.306629,-73.280726,747 Rue St-Jacques,"Pizza,Pasta,Salads,Poutine,Sandwiches",https://www.restomontreal.ca/resto/pizza-gino-st-jean-sur-richelieu/16567/en/
1616,Open until 11 pm,45.557441,-73.230578,975 Rue Bernard-Pilon,"Breakfast,Comfort Food,Grill",https://www.restomontreal.ca/resto/brasserie-la-poudriere-beloeil/18163/en/
1617,,45.618125,-74.10338,8785 Rang St-Vincent,Sugar Shack,https://www.restomontreal.ca/resto/au-pied-de-l-erable-mirabel/10676/en/
1618,Authentic Home Made Chinese Crepes & Dumplings. Jian Bing,45.452974,-73.645091,37 Avenue Westminster N.,"Chinese,Crêpes,Dumplings",https://www.restomontreal.ca/resto/montreal-chinese-crepes-dumplings-montreal-southwest/11747/en/
1619,Open until 10 pm,45.549431,-73.647898,9275 Rue Lajeunesse,"Bar,Market,Regional",https://www.restomontreal.ca/resto/la-jeune-espiegle-ahuntsic-cartierville/15751/en/
1620,Open until 10 pm,46.025671,-73.439509,400 Boulevard Manseau,"Pizza,Pasta,Italian",https://www.restomontreal.ca/resto/restaurant-le-manseau-joliette/18825/en/
1621,Open until 11 pm,45.6011,-73.609799,6040 Boulevard des Grandes-Prairies,"Italian,Mediterranean,Pizza,Grill,Pasta",https://www.restomontreal.ca/resto/fresco-anjou-st-leonard/1080/en/
1622,,45.457051,-73.480979,1410 Boulevard de Rome,"Pastries,Desserts & Sweets",https://www.restomontreal.ca/resto/mon-secret-gourmand-brossard/16638/en/
1623,Opens Tomorrow at 9 am,45.593738,-73.664864,3313 Boulevard de la Concorde E,"Bakery,Pastries,Desserts & Sweets,Pizza,Italian",https://www.restomontreal.ca/resto/patisserie-boulangerie-del-sole-duvernay/17805/en/
